Driver,LapNumber,Stint,Compound,TrackStatus,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedFL
ZHO,36.0,2.0,HARD,1,80.986,0 days 00:00:21.386000,0 days 00:00:37.814000,0 days 00:00:21.786000,177.0,267.0
ZHO,38.0,2.0,HARD,1,81.09,0 days 00:00:21.375000,0 days 00:00:37.829000,0 days 00:00:21.886000,181.0,267.0
ZHO,39.0,2.0,HARD,1,81.233,0 days 00:00:21.442000,0 days 00:00:37.886000,0 days 00:00:21.905000,175.0,267.0
ZHO,40.0,2.0,HARD,1,84.969,0 days 00:00:21.459000,0 days 00:00:39.432000,0 days 00:00:24.078000,185.0,193.0
ZHO,41.0,2.0,HARD,1,81.127,0 days 00:00:21.806000,0 days 00:00:37.565000,0 days 00:00:21.756000,187.0,268.0
ZHO,42.0,2.0,HARD,1,81.957,0 days 00:00:21.693000,0 days 00:00:38.580000,0 days 00:00:21.684000,165.0,267.0
ZHO,43.0,2.0,HARD,1,80.578,0 days 00:00:21.195000,0 days 00:00:37.699000,0 days 00:00:21.684000,188.0,268.0
ZHO,45.0,2.0,HARD,1,80.686,0 days 00:00:20.876000,0 days 00:00:38.074000,0 days 00:00:21.736000,191.0,265.0
ZHO,46.0,2.0,HARD,1,80.146,0 days 00:00:21.067000,0 days 00:00:37.671000,0 days 00:00:21.408000,185.0,263.0
ZHO,47.0,2.0,HARD,1,80.075,0 days 00:00:21.026000,0 days 00:00:37.569000,0 days 00:00:21.480000,194.0,264.0
ZHO,48.0,2.0,HARD,1,82.481,0 days 00:00:20.790000,0 days 00:00:39.009000,0 days 00:00:22.682000,190.0,260.0
ZHO,49.0,2.0,HARD,1,82.134,0 days 00:00:22.503000,0 days 00:00:38.311000,0 days 00:00:21.320000,191.0,266.0
ZHO,50.0,2.0,HARD,1,80.946,0 days 00:00:21.094000,0 days 00:00:37.718000,0 days 00:00:22.134000,185.0,244.0
ZHO,51.0,2.0,HARD,12,80.962,0 days 00:00:20.966000,0 days 00:00:38.513000,0 days 00:00:21.483000,188.0,266.0
ZHO,52.0,2.0,HARD,1,80.97,0 days 00:00:21.347000,0 days 00:00:38.108000,0 days 00:00:21.515000,183.0,264.0
ZHO,53.0,2.0,HARD,1,81.375,0 days 00:00:21.048000,0 days 00:00:38.840000,0 days 00:00:21.487000,190.0,261.0
ZHO,54.0,2.0,HARD,1,82.153,0 days 00:00:22,0 days 00:00:38.781000,0 days 00:00:21.372000,175.0,266.0
ZHO,55.0,2.0,HARD,1,81.399,0 days 00:00:21.110000,0 days 00:00:38.647000,0 days 00:00:21.642000,191.0,266.0
ZHO,56.0,2.0,HARD,1,80.315,0 days 00:00:21.051000,0 days 00:00:37.870000,0 days 00:00:21.394000,183.0,267.0
ZHO,57.0,2.0,HARD,1,81.119,0 days 00:00:21.300000,0 days 00:00:38.386000,0 days 00:00:21.433000,182.0,263.0
ZHO,58.0,2.0,HARD,1,78.795,0 days 00:00:20.885000,0 days 00:00:36.909000,0 days 00:00:21.001000,190.0,256.0
ZHO,59.0,2.0,HARD,1,77.936,0 days 00:00:20.562000,0 days 00:00:36.428000,0 days 00:00:20.946000,195.0,257.0
ZHO,60.0,2.0,HARD,1,78.545,0 days 00:00:20.685000,0 days 00:00:36.745000,0 days 00:00:21.115000,203.0,256.0
ZHO,61.0,2.0,HARD,1,78.707,0 days 00:00:20.763000,0 days 00:00:36.697000,0 days 00:00:21.247000,197.0,255.0
ZHO,62.0,2.0,HARD,1,78.817,0 days 00:00:20.796000,0 days 00:00:36.763000,0 days 00:00:21.258000,204.0,256.0
ZHO,63.0,2.0,HARD,1,78.789,0 days 00:00:20.657000,0 days 00:00:36.919000,0 days 00:00:21.213000,198.0,256.0
ZHO,64.0,2.0,HARD,1,79.295,0 days 00:00:20.765000,0 days 00:00:37.309000,0 days 00:00:21.221000,194.0,258.0
ZHO,65.0,2.0,HARD,1,79.719,0 days 00:00:20.799000,0 days 00:00:37.532000,0 days 00:00:21.388000,196.0,257.0
ZHO,66.0,2.0,HARD,1,79.749,0 days 00:00:20.941000,0 days 00:00:37.572000,0 days 00:00:21.236000,198.0,256.0
ZHO,67.0,2.0,HARD,1,80.357,0 days 00:00:21.547000,0 days 00:00:37.546000,0 days 00:00:21.264000,174.0,256.0
ZHO,68.0,2.0,HARD,1,85.217,0 days 00:00:23.989000,0 days 00:00:39.102000,0 days 00:00:22.126000,175.0,256.0
ZHO,69.0,2.0,HARD,1,80.484,0 days 00:00:21.261000,0 days 00:00:37.817000,0 days 00:00:21.406000,193.0,257.0
ZHO,71.0,3.0,SOFT,1,85.295,0 days 00:00:23.767000,0 days 00:00:39.983000,0 days 00:00:21.545000,199.0,258.0
ZHO,73.0,3.0,SOFT,1,75.233,0 days 00:00:19.940000,0 days 00:00:35.135000,0 days 00:00:20.158000,212.0,260.0
ZHO,74.0,3.0,SOFT,1,80.473,0 days 00:00:21.051000,0 days 00:00:37.048000,0 days 00:00:22.374000,196.0,258.0
ZHO,75.0,3.0,SOFT,1,74.718,0 days 00:00:19.751000,0 days 00:00:34.990000,0 days 00:00:19.977000,214.0,260.0
ZHO,76.0,3.0,SOFT,1,77.173,0 days 00:00:20.460000,0 days 00:00:35.927000,0 days 00:00:20.786000,205.0,258.0
